"Tempo (s)","V1 (V)","V2 (V)"
-5E-05,"0,88","1,04"
"-4,996E-05","0,88","1,08"
"-4,992E-05","0,92","1,04"
"-4,988E-05","0,88",1
"-4,984E-05","0,8","1,04"
"-4,98E-05","0,88","1,04"
"-4,976E-05","0,88","1,04"
"-4,972E-05","0,84","1,08"
"-4,968E-05","0,88","1,04"
"-4,964E-05","0,88","1,04"
"-4,96E-05","0,88","1,04"
"-4,956E-05","0,84","1,04"
"-4,952E-05","0,8","1,04"
"-4,948E-05","0,84","1,08"
"-4,944E-05","0,84","1,04"
"-4,94E-05","0,88",1
"-4,936E-05","0,84","1,04"
"-4,932E-05","0,84","1,04"
"-4,928E-05","0,8",1
"-4,924E-05","0,8","1,04"
"-4,92E-05","0,84","1,08"
"-4,916E-05","0,84","1,04"
"-4,912E-05","0,84","1,04"
"-4,908E-05","0,8",1
"-4,904E-05","0,84","1,04"
"-4,9E-05","0,8","1,08"
"-4,896E-05","0,8","1,04"
"-4,892E-05","0,84","1,04"
"-4,888E-05","0,8","1,04"
"-4,884E-05","0,84",1
"-4,88E-05","0,76",1
"-4,876E-05","0,88",1
"-4,872E-05","0,8",1
"-4,868E-05","0,8",1
"-4,864E-05","0,84","1,04"
"-4,86E-05","0,8","1,04"
"-4,856E-05","0,84",1
"-4,852E-05","0,8",1
"-4,848E-05","0,8","1,08"
"-4,844E-05","0,84",1
"-4,84E-05","0,8",1
"-4,836E-05","0,84","1,04"
"-4,832E-05","0,8",1
"-4,828E-05","0,88",1
"-4,824E-05","0,8",1
"-4,82E-05","0,8",1
"-4,816E-05","0,8","1,04"
"-4,812E-05","0,8",1
"-4,808E-05","0,84",1
"-4,804E-05","0,84",1
"-4,8E-05","0,76","1,04"
"-4,796E-05","0,76",1
"-4,792E-05","0,8",1
"-4,788E-05","0,88",1
"-4,784E-05","0,84",1
"-4,78E-05","0,8",1
"-4,776E-05","0,76",1
"-4,772E-05","0,76",1
"-4,768E-05","0,8","0,96"
"-4,764E-05","0,84",1
"-4,76E-05","0,8","1,04"
"-4,756E-05","0,84","0,96"
"-4,752E-05","0,8",1
"-4,748E-05","0,76",1
"-4,744E-05","0,76",1
"-4,74E-05","0,8","0,96"
"-4,736E-05","0,84","1,04"
"-4,732E-05","0,84",1
"-4,728E-05","0,76","0,96"
"-4,724E-05","0,84",1
"-4,72E-05","0,76",1
"-4,716E-05","0,8",1
"-4,712E-05","0,84",1
"-4,708E-05","0,8","0,96"
"-4,704E-05","0,8",1
"-4,7E-05","0,84",1
"-4,696E-05","0,8","0,92"
"-4,692E-05","0,8",1
"-4,688E-05","0,84","0,96"
"-4,684E-05","0,84",1
"-4,68E-05","0,84","0,96"
"-4,676E-05","0,84",1
"-4,672E-05","0,84",1
"-4,668E-05","0,84","0,96"
"-4,664E-05","0,88",1
"-4,66E-05","0,8","0,96"
"-4,656E-05","0,84","0,96"
"-4,652E-05","0,84",1
"-4,648E-05","0,84","0,96"
"-4,644E-05","0,8",1
"-4,64E-05","0,84","0,96"
"-4,636E-05","0,8",1
"-4,632E-05","0,8","0,96"
"-4,628E-05","0,84","0,96"
"-4,624E-05","0,84","0,96"
"-4,62E-05","0,84",1
"-4,616E-05","0,8","0,96"
"-4,612E-05","0,84","0,96"
"-4,608E-05","0,84","0,96"
"-4,604E-05","0,84","0,96"
"-4,6E-05","0,88","0,96"
"-4,596E-05","0,88","0,92"
"-4,592E-05","0,84","0,92"
"-4,588E-05","0,84",1
"-4,584E-05","0,84",1
"-4,58E-05","0,84","0,96"
"-4,576E-05","0,88","0,96"
"-4,572E-05","0,92","0,96"
"-4,568E-05","0,88","0,92"
"-4,564E-05","0,84","0,96"
"-4,56E-05","0,84",1
"-4,556E-05","0,88","0,96"
"-4,552E-05","0,88","0,96"
"-4,548E-05","0,88","0,96"
"-4,544E-05","0,88",1
"-4,54E-05","0,88","0,92"
"-4,536E-05","0,84","0,96"
"-4,532E-05","0,88","0,96"
"-4,528E-05","0,88",1
"-4,524E-05","0,92","0,96"
"-4,52E-05","0,92","0,96"
"-4,516E-05","0,92",1
"-4,512E-05","0,88","0,96"
"-4,508E-05","0,92","0,92"
"-4,504E-05","0,88",1
"-4,5E-05","0,88","0,96"
"-4,496E-05","0,88","0,92"
"-4,492E-05","0,92","0,96"
"-4,488E-05","0,88","0,92"
"-4,484E-05","0,88","0,92"
"-4,48E-05","0,92","0,96"
"-4,476E-05","0,88",1
"-4,472E-05","0,96","0,92"
"-4,468E-05","0,96","0,92"
"-4,464E-05","0,88","0,92"
"-4,46E-05","0,92","0,88"
"-4,456E-05","0,88","0,96"
"-4,452E-05","0,92","0,92"
"-4,448E-05","0,92","0,92"
"-4,444E-05","0,96","0,96"
"-4,44E-05","0,96","0,96"
"-4,436E-05","0,96","0,96"
"-4,432E-05","0,96","0,96"
"-4,428E-05","0,96","0,96"
"-4,424E-05","0,92","0,92"
"-4,42E-05",1,1
"-4,416E-05",1,"0,92"
"-4,412E-05",1,"0,96"
"-4,408E-05","0,92","0,96"
"-4,404E-05","0,96","0,92"
"-4,4E-05","0,96",1
"-4,396E-05",1,"0,96"
"-4,392E-05","1,04",1
"-4,388E-05",1,"0,96"
"-4,384E-05",1,"0,96"
"-4,38E-05",1,"0,92"
"-4,376E-05",1,"0,96"
"-4,372E-05",1,1
"-4,368E-05",1,"0,96"
"-4,364E-05","1,04","0,96"
"-4,36E-05",1,"0,92"
"-4,356E-05",1,"0,92"
"-4,352E-05","0,96","0,96"
"-4,348E-05",1,"0,96"
"-4,344E-05","1,04","0,92"
"-4,34E-05","1,04","0,96"
"-4,336E-05","1,04","0,96"
"-4,332E-05","1,04","0,96"
"-4,328E-05",1,"0,96"
"-4,324E-05","1,04","0,96"
"-4,32E-05",1,"0,96"
"-4,316E-05","1,04","0,96"
"-4,312E-05","1,04","0,92"
"-4,308E-05","1,04","0,92"
"-4,304E-05","1,12","0,92"
"-4,3E-05","1,04","0,96"
"-4,296E-05",1,"0,96"
"-4,292E-05","1,08","0,92"
"-4,288E-05","1,04","0,92"
"-4,284E-05","1,04","0,96"
"-4,28E-05","1,08","0,92"
"-4,276E-05","1,04","0,96"
"-4,272E-05","1,08","0,96"
"-4,268E-05","1,04","0,92"
"-4,264E-05","1,08","0,92"
"-4,26E-05","1,12","0,92"
"-4,256E-05","1,12","0,96"
"-4,252E-05","1,12","0,92"
"-4,248E-05","1,04","0,96"
"-4,244E-05","1,08","0,96"
"-4,24E-05","1,12","0,96"
"-4,236E-05","1,04","0,96"
"-4,232E-05","1,12","0,92"
"-4,228E-05","1,16","0,92"
"-4,224E-05","1,12","0,96"
"-4,22E-05","1,08","0,96"
"-4,216E-05","1,08","0,92"
"-4,212E-05","1,08","0,92"
"-4,208E-05","1,12","0,96"
"-4,204E-05","1,16","0,96"
"-4,2E-05","1,12","0,96"
"-4,196E-05","1,12","0,96"
"-4,192E-05","1,12","0,96"
"-4,188E-05","1,12","0,96"
"-4,184E-05","1,12","0,92"
"-4,18E-05","1,2","0,96"
"-4,176E-05","1,12","0,96"
"-4,172E-05","1,16","0,96"
"-4,168E-05","1,16",1
"-4,164E-05","1,12","0,96"
"-4,16E-05","1,16",1
"-4,156E-05","1,16","0,96"
"-4,152E-05","1,16",1
"-4,148E-05","1,2","0,96"
"-4,144E-05","1,2","0,92"
"-4,14E-05","1,12","0,96"
"-4,136E-05","1,16","0,92"
"-4,132E-05","1,24","0,96"
"-4,128E-05","1,2","0,96"
"-4,124E-05","1,16",1
"-4,12E-05","1,16",1
"-4,116E-05","1,16","0,96"
"-4,112E-05","1,2","0,96"
"-4,108E-05","1,16","0,96"
"-4,104E-05","1,16",1
"-4,1E-05","1,2",1
"-4,096E-05","1,24","0,96"
"-4,092E-05","1,2","0,92"
"-4,088E-05","1,16","0,96"
"-4,084E-05","1,16","0,96"
"-4,08E-05","1,2",1
"-4,076E-05","1,24","0,96"
"-4,072E-05","1,24","0,96"
"-4,068E-05","1,2",1
"-4,064E-05","1,24","0,96"
"-4,06E-05","1,2",1
"-4,056E-05","1,24",1
"-4,052E-05","1,2","0,96"
"-4,048E-05","1,24","0,96"
"-4,044E-05","1,2",1
"-4,04E-05","1,24","0,96"
"-4,036E-05","1,28","0,96"
"-4,032E-05","1,28","0,96"
"-4,028E-05","1,24","0,96"
"-4,024E-05","1,24",1
"-4,02E-05","1,28","0,96"
"-4,016E-05","1,28",1
"-4,012E-05","1,24","0,96"
"-4,008E-05","1,28",1
"-4,004E-05","1,24","1,04"
-4E-05,"1,28",1
"-3,996E-05","1,28","1,04"
"-3,992E-05","1,28",1
"-3,988E-05","1,28",1
"-3,984E-05","1,28",1
"-3,98E-05","1,24",1
"-3,976E-05","1,28","0,96"
"-3,972E-05","1,24",1
"-3,968E-05","1,28",1
"-3,964E-05","1,28",1
"-3,96E-05","1,28",1
"-3,956E-05","1,28","1,04"
"-3,952E-05","1,28","0,96"
"-3,948E-05","1,28",1
"-3,944E-05","1,28",1
"-3,94E-05","1,32",1
"-3,936E-05","1,28","1,04"
"-3,932E-05","1,28","1,04"
"-3,928E-05","1,24",1
"-3,924E-05","1,32","1,04"
"-3,92E-05","1,28","1,04"
"-3,916E-05","1,28",1
"-3,912E-05","1,32",1
"-3,908E-05","1,36",1
"-3,904E-05","1,28",1
"-3,9E-05","1,24",1
"-3,896E-05","1,28",1
"-3,892E-05","1,32","1,04"
"-3,888E-05","1,32","1,04"
"-3,884E-05","1,32","1,04"
"-3,88E-05","1,32","1,04"
"-3,876E-05","1,28","0,96"
"-3,872E-05","1,32",1
"-3,868E-05","1,28",1
"-3,864E-05","1,36","0,96"
"-3,86E-05","1,32","1,04"
"-3,856E-05","1,36","1,04"
"-3,852E-05","1,32","1,04"
"-3,848E-05","1,32","1,04"
"-3,844E-05","1,24","1,04"
"-3,84E-05","1,32","1,04"
"-3,836E-05","1,36","1,04"
"-3,832E-05","1,32","1,04"
"-3,828E-05","1,32","1,04"
"-3,824E-05","1,28","1,04"
"-3,82E-05","1,32","1,04"
"-3,816E-05","1,28","1,04"
"-3,812E-05","1,36","1,04"
"-3,808E-05","1,32","1,04"
"-3,804E-05","1,36",1
"-3,8E-05","1,36",1
"-3,796E-05","1,24","1,04"
"-3,792E-05","1,32","1,04"
"-3,788E-05","1,32","1,08"
"-3,784E-05","1,32","1,04"
"-3,78E-05","1,32","1,04"
"-3,776E-05","1,32","1,04"
"-3,772E-05","1,32","1,08"
"-3,768E-05","1,32","1,04"
"-3,764E-05","1,28","1,08"
"-3,76E-05","1,32","1,04"
"-3,756E-05","1,32","1,04"
"-3,752E-05","1,36","1,04"
"-3,748E-05","1,32","1,04"
"-3,744E-05","1,28","1,08"
"-3,74E-05","1,32","1,04"
"-3,736E-05","1,32","1,04"
"-3,732E-05","1,36","1,04"
"-3,728E-05","1,32",1
"-3,724E-05","1,28","1,08"
"-3,72E-05","1,32","1,04"
"-3,716E-05","1,32","1,04"
"-3,712E-05","1,28","1,04"
"-3,708E-05","1,32","1,04"
"-3,704E-05","1,36","1,04"
"-3,7E-05","1,28","1,04"
"-3,696E-05","1,28","1,08"
"-3,692E-05","1,32","1,04"
"-3,688E-05","1,32","1,08"
"-3,684E-05","1,24","1,04"
"-3,68E-05","1,32","1,04"
"-3,676E-05","1,36","1,08"
"-3,672E-05","1,32","1,04"
"-3,668E-05","1,32","1,08"
"-3,664E-05","1,28","1,08"
"-3,66E-05","1,28","1,08"
"-3,656E-05","1,28","1,04"
"-3,652E-05","1,28","1,08"
"-3,648E-05","1,32","1,04"
"-3,644E-05","1,32","1,08"
"-3,64E-05","1,28","1,04"
"-3,636E-05","1,36","1,08"
"-3,632E-05","1,24","1,08"
"-3,628E-05","1,28","1,12"
"-3,624E-05","1,32","1,08"
"-3,62E-05","1,32","1,08"
"-3,616E-05","1,24","1,08"
"-3,612E-05","1,28","1,08"
"-3,608E-05","1,24","1,08"
"-3,604E-05","1,28","1,12"
"-3,6E-05","1,32","1,08"
"-3,596E-05","1,32","1,04"
"-3,592E-05","1,28","1,08"
"-3,588E-05","1,24","1,08"
"-3,584E-05","1,24","1,08"
"-3,58E-05","1,2","1,08"
"-3,576E-05","1,24","1,12"
"-3,572E-05","1,28","1,08"
"-3,568E-05","1,28","1,08"
"-3,564E-05","1,28","1,08"
"-3,56E-05","1,24","1,08"
"-3,556E-05","1,28","1,08"
"-3,552E-05","1,2","1,04"
"-3,548E-05","1,28","1,08"
"-3,544E-05","1,28","1,08"
"-3,54E-05","1,24","1,12"
"-3,536E-05","1,28","1,08"
"-3,532E-05","1,2","1,08"
"-3,528E-05","1,24","1,04"
"-3,524E-05","1,24","1,08"
"-3,52E-05","1,28","1,04"
"-3,516E-05","1,24","1,08"
"-3,512E-05","1,28","1,08"
"-3,508E-05","1,24","1,08"
"-3,504E-05","1,2","1,08"
"-3,5E-05","1,24","1,08"
"-3,496E-05","1,24","1,08"
"-3,492E-05","1,24","1,08"
"-3,488E-05","1,24","1,08"
"-3,484E-05","1,2","1,08"
"-3,48E-05","1,2","1,08"
"-3,476E-05","1,16","1,08"
"-3,472E-05","1,2","1,08"
"-3,468E-05","1,2","1,08"
"-3,464E-05","1,2","1,08"
"-3,46E-05","1,2","1,08"
"-3,456E-05","1,16","1,12"
"-3,452E-05","1,2","1,08"
"-3,448E-05","1,16","1,08"
"-3,444E-05","1,16","1,12"
"-3,44E-05","1,2","1,08"
"-3,436E-05","1,2","1,08"
"-3,432E-05","1,2","1,12"
"-3,428E-05","1,16","1,08"
"-3,424E-05","1,12","1,08"
"-3,42E-05","1,12","1,12"
"-3,416E-05","1,2","1,08"
"-3,412E-05","1,2","1,08"
"-3,408E-05","1,16","1,04"
"-3,404E-05","1,2","1,08"
"-3,4E-05","1,16","1,12"
"-3,396E-05","1,12","1,12"
"-3,392E-05","1,16","1,12"
"-3,388E-05","1,12","1,12"
"-3,384E-05","1,16","1,08"
"-3,38E-05","1,12","1,08"
"-3,376E-05","1,2","1,16"
"-3,372E-05","1,12","1,12"
"-3,368E-05","1,12","1,08"
"-3,364E-05","1,16","1,12"
"-3,36E-05","1,12","1,08"
"-3,356E-05","1,12","1,08"
"-3,352E-05","1,12","1,08"
"-3,348E-05","1,08","1,08"
"-3,344E-05","1,12","1,08"
"-3,34E-05","1,16","1,08"
"-3,336E-05","1,08","1,08"
"-3,332E-05","1,08","1,08"
"-3,328E-05","1,08","1,12"
"-3,324E-05","1,12","1,08"
"-3,32E-05","1,12","1,08"
"-3,316E-05","1,04","1,16"
"-3,312E-05","1,04","1,08"
"-3,308E-05","1,12","1,08"
"-3,304E-05","1,08","1,12"
"-3,3E-05","1,08","1,08"
"-3,296E-05","1,08","1,08"
"-3,292E-05","1,08","1,12"
"-3,288E-05","1,04","1,08"
"-3,284E-05","1,08","1,04"
"-3,28E-05","1,12","1,08"
"-3,276E-05","1,08","1,08"
"-3,272E-05","1,04","1,08"
"-3,268E-05",1,"1,12"
"-3,264E-05",1,"1,12"
"-3,26E-05","1,04","1,08"
"-3,256E-05","1,08","1,12"
"-3,252E-05","1,04","1,08"
"-3,248E-05","1,08","1,12"
"-3,244E-05","1,04","1,12"
"-3,24E-05",1,"1,04"
"-3,236E-05","1,08","1,08"
"-3,232E-05",1,"1,08"
"-3,228E-05","1,04","1,08"
"-3,224E-05","1,04","1,08"
"-3,22E-05",1,"1,08"
"-3,216E-05","1,04","1,08"
"-3,212E-05",1,"1,08"
"-3,208E-05",1,"1,08"
"-3,204E-05","1,04","1,08"
"-3,2E-05",1,"1,08"
"-3,196E-05",1,"1,12"
"-3,192E-05",1,"1,04"
"-3,188E-05","0,96","1,08"
"-3,184E-05","0,96","1,04"
"-3,18E-05",1,"1,08"
"-3,176E-05",1,"1,12"
"-3,172E-05","0,96","1,12"
"-3,168E-05",1,"1,08"
"-3,164E-05","0,92","1,08"
"-3,16E-05","0,96","1,08"
"-3,156E-05",1,"1,08"
"-3,152E-05","0,96","1,08"
"-3,148E-05","0,96","1,08"
"-3,144E-05","0,92","1,08"
"-3,14E-05","0,96","1,12"
"-3,136E-05","0,92","1,08"
"-3,132E-05","0,92","1,08"
"-3,128E-05","0,96","1,04"
"-3,124E-05","0,96","1,08"
"-3,12E-05","0,96","1,08"
"-3,116E-05","0,92","1,08"
"-3,112E-05","0,92","1,08"
"-3,108E-05","0,88","1,04"
"-3,104E-05","0,92","1,04"
"-3,1E-05","0,88","1,04"
"-3,096E-05","0,92","1,04"
"-3,092E-05","0,96","1,08"
"-3,088E-05","0,92","1,04"
"-3,084E-05","0,92","1,08"
"-3,08E-05","0,92","1,04"
"-3,076E-05","0,92","1,08"
"-3,072E-05","0,92","1,08"
"-3,068E-05","0,88","1,04"
"-3,064E-05","0,92","1,08"
"-3,06E-05","0,88","1,08"
"-3,056E-05","0,88","1,04"
"-3,052E-05","0,88","1,08"
"-3,048E-05","0,92","1,08"
"-3,044E-05","0,92","1,04"
"-3,04E-05","0,92","1,08"
"-3,036E-05","0,88","1,04"
"-3,032E-05","0,84","1,04"
"-3,028E-05","0,88",1
"-3,024E-05","0,84","1,08"
"-3,02E-05","0,88","1,04"
"-3,016E-05","0,88","1,08"
"-3,012E-05","0,88","1,04"
"-3,008E-05","0,88","1,04"
"-3,004E-05","0,84","1,08"
-3E-05,"0,84","1,04"
"-2,996E-05","0,84",1
"-2,992E-05","0,84","1,04"
"-2,988E-05","0,92","1,04"
"-2,984E-05","0,88","1,08"
"-2,98E-05","0,88","1,04"
"-2,976E-05","0,88","1,04"
"-2,972E-05","0,88","1,08"
"-2,968E-05","0,88","1,04"
"-2,964E-05","0,88","1,04"
"-2,96E-05","0,92","1,04"
"-2,956E-05","0,88","1,08"
"-2,952E-05","0,8","1,04"
"-2,948E-05","0,8","1,04"
"-2,944E-05","0,84","1,04"
"-2,94E-05","0,84","1,04"
"-2,936E-05","0,84","1,04"
"-2,932E-05","0,84","1,08"
"-2,928E-05","0,88",1
"-2,924E-05","0,84","1,04"
"-2,92E-05","0,84","1,08"
"-2,916E-05","0,8","1,04"
"-2,912E-05","0,84","1,04"
"-2,908E-05","0,84","1,04"
"-2,904E-05","0,88","0,96"
"-2,9E-05","0,84",1
"-2,896E-05","0,84","1,04"
"-2,892E-05","0,8","1,04"
"-2,888E-05","0,8",1
"-2,884E-05","0,84","1,04"
"-2,88E-05","0,8","1,04"
"-2,876E-05","0,84","1,04"
"-2,872E-05","0,8",1
"-2,868E-05","0,8",1
"-2,864E-05","0,76","0,96"
"-2,86E-05","0,8","1,04"
"-2,856E-05","0,8","1,04"
"-2,852E-05","0,84",1
"-2,848E-05","0,84","1,04"
"-2,844E-05","0,84",1
"-2,84E-05","0,8",1
"-2,836E-05","0,8","1,04"
"-2,832E-05","0,84",1
"-2,828E-05","0,8",1
"-2,824E-05","0,84","1,04"
"-2,82E-05","0,8","0,96"
"-2,816E-05","0,8",1
"-2,812E-05","0,8","1,04"
"-2,808E-05","0,84",1
"-2,804E-05","0,84",1
"-2,8E-05","0,8","1,04"
"-2,796E-05","0,8",1
"-2,792E-05","0,8","0,96"
"-2,788E-05","0,84","0,96"
"-2,784E-05","0,8",1
"-2,78E-05","0,8",1
"-2,776E-05","0,76",1
"-2,772E-05","0,8","0,96"
"-2,768E-05","0,8",1
"-2,764E-05","0,8","0,96"
"-2,76E-05","0,76","0,96"
"-2,756E-05","0,8","0,96"
"-2,752E-05","0,84",1
"-2,748E-05","0,84","0,96"
"-2,744E-05","0,84",1
"-2,74E-05","0,76",1
"-2,736E-05","0,8",1
"-2,732E-05","0,84","0,96"
"-2,728E-05","0,8","0,96"
"-2,724E-05","0,84",1
"-2,72E-05","0,88",1
"-2,716E-05","0,8",1
"-2,712E-05","0,76",1
"-2,708E-05","0,88",1
"-2,704E-05","0,8",1
"-2,7E-05","0,84","0,96"
"-2,696E-05","0,84",1
"-2,692E-05","0,76","0,96"
"-2,688E-05","0,8",1
"-2,684E-05","0,8",1
"-2,68E-05","0,84",1
"-2,676E-05","0,88","0,96"
"-2,672E-05","0,88","0,96"
"-2,668E-05","0,88",1
"-2,664E-05","0,84",1
"-2,66E-05","0,84",1
"-2,656E-05","0,8",1
"-2,652E-05","0,84","0,96"
"-2,648E-05","0,84","0,92"
"-2,644E-05","0,88","0,96"
"-2,64E-05","0,84","0,96"
"-2,636E-05","0,8","0,96"
"-2,632E-05","0,84","0,96"
"-2,628E-05","0,8","0,92"
"-2,624E-05","0,92","0,96"
"-2,62E-05","0,92","0,96"
"-2,616E-05","0,84","0,92"
"-2,612E-05","0,88","0,92"
"-2,608E-05","0,84","0,96"
"-2,604E-05","0,84","0,96"
"-2,6E-05","0,84","0,96"
"-2,596E-05","0,88","0,92"
"-2,592E-05","0,88","0,96"
"-2,588E-05","0,88","0,96"
"-2,584E-05","0,84",1
"-2,58E-05","0,84",1
"-2,576E-05","0,88","0,96"
"-2,572E-05","0,88","0,96"
"-2,568E-05","0,84",1
"-2,564E-05","0,88",1
"-2,56E-05","0,88","0,96"
"-2,556E-05","0,88","0,96"
"-2,552E-05","0,84","0,92"
"-2,548E-05","0,88",1
"-2,544E-05","0,88","0,96"
"-2,54E-05","0,88",1
"-2,536E-05","0,88","0,96"
"-2,532E-05","0,88","0,92"
"-2,528E-05","0,96",1
"-2,524E-05","0,84","0,96"
"-2,52E-05","0,92",1
"-2,516E-05","0,92","0,96"
"-2,512E-05","0,92","0,92"
"-2,508E-05","0,92","0,92"
"-2,504E-05","0,88","0,96"
"-2,5E-05","0,92",1
"-2,496E-05","0,84",1
"-2,492E-05","0,88","0,96"
"-2,488E-05","0,92","0,92"
"-2,484E-05","0,88","0,96"
"-2,48E-05","0,92","0,96"
"-2,476E-05","0,92","0,96"
"-2,472E-05","0,92","0,92"
"-2,468E-05","0,92","0,92"
"-2,464E-05","0,92",1
"-2,46E-05","0,92",1
"-2,456E-05","0,96","0,96"
"-2,452E-05","0,88","0,96"
"-2,448E-05","0,96","0,96"
"-2,444E-05","0,96","0,92"
"-2,44E-05","0,96",1
"-2,436E-05",1,"0,96"
"-2,432E-05",1,1
"-2,428E-05","0,92","0,92"
"-2,424E-05","0,96","0,92"
"-2,42E-05","0,92","0,88"
"-2,416E-05",1,"0,96"
"-2,412E-05",1,"0,96"
"-2,408E-05","0,96",1
"-2,404E-05","0,96","0,92"
"-2,4E-05",1,"0,92"
"-2,396E-05","0,96","0,96"
"-2,392E-05","0,96","0,96"
"-2,388E-05","0,96","0,92"
"-2,384E-05",1,"0,92"
"-2,38E-05","0,96","0,96"
"-2,376E-05","0,96","0,92"
"-2,372E-05","0,96",1
"-2,368E-05","0,96","0,96"
"-2,364E-05",1,"0,96"
"-2,36E-05","1,08","0,96"
"-2,356E-05","1,04","0,96"
"-2,352E-05",1,"0,96"
"-2,348E-05","1,04","0,92"
"-2,344E-05",1,"0,96"
"-2,34E-05","1,04","0,96"
"-2,336E-05","1,04","0,92"
"-2,332E-05","1,04","0,96"
"-2,328E-05","1,04",1
"-2,324E-05","1,08","0,92"
"-2,32E-05","1,04","0,96"
"-2,316E-05",1,"0,96"
"-2,312E-05","1,04","0,96"
"-2,308E-05","1,04","0,96"
"-2,304E-05","1,04","0,92"
"-2,3E-05","1,12","0,92"
"-2,296E-05","1,04","0,92"
"-2,292E-05","1,08","0,96"
"-2,288E-05","1,04","0,92"
"-2,284E-05","1,04",1
"-2,28E-05","1,08","0,92"
"-2,276E-05","1,08","0,92"
"-2,272E-05","1,12","0,96"
"-2,268E-05","1,04","0,96"
"-2,264E-05","1,08","0,96"
"-2,26E-05","1,04","0,96"
"-2,256E-05","1,08","0,96"
"-2,252E-05","1,12",1
"-2,248E-05","1,08","0,96"
"-2,244E-05","1,08","0,96"
"-2,24E-05","1,04","0,96"
"-2,236E-05","1,12",1
"-2,232E-05","1,04",1
"-2,228E-05","1,16","0,96"
"-2,224E-05","1,16",1
"-2,22E-05","1,08","0,92"
"-2,216E-05","1,12","0,92"
"-2,212E-05","1,08",1
"-2,208E-05","1,12","0,96"
"-2,204E-05","1,12","0,96"
"-2,2E-05","1,16","0,96"
"-2,196E-05","1,16","0,96"
"-2,192E-05","1,12","0,96"
"-2,188E-05","1,16","0,96"
"-2,184E-05","1,16",1
"-2,18E-05","1,16","0,96"
"-2,176E-05","1,16","0,96"
"-2,172E-05","1,12","0,96"
"-2,168E-05","1,2","0,96"
"-2,164E-05","1,16","0,92"
"-2,16E-05","1,2",1
"-2,156E-05","1,16","0,96"
"-2,152E-05","1,2",1
"-2,148E-05","1,16","0,96"
"-2,144E-05","1,16","0,96"
"-2,14E-05","1,2",1
"-2,136E-05","1,2","0,92"
"-2,132E-05","1,16",1
"-2,128E-05","1,16",1
"-2,124E-05","1,16","0,96"
"-2,12E-05","1,2","0,96"
"-2,116E-05","1,28",1
"-2,112E-05","1,24","0,96"
"-2,108E-05","1,2","0,92"
"-2,104E-05","1,2",1
"-2,1E-05","1,16",1
"-2,096E-05","1,2","0,96"
"-2,092E-05","1,24",1
"-2,088E-05","1,24","0,96"
"-2,084E-05","1,2","0,96"
"-2,08E-05","1,2","0,96"
"-2,076E-05","1,24",1
"-2,072E-05","1,24","0,96"
"-2,068E-05","1,24",1
"-2,064E-05","1,2","0,96"
"-2,06E-05","1,28","0,96"
"-2,056E-05","1,24","0,96"
"-2,052E-05","1,2","0,96"
"-2,048E-05","1,24","0,96"
"-2,044E-05","1,2",1
"-2,04E-05","1,24",1
"-2,036E-05","1,24",1
"-2,032E-05","1,28","0,96"
"-2,028E-05","1,24","0,96"
"-2,024E-05","1,2",1
"-2,02E-05","1,28",1
"-2,016E-05","1,32",1
"-2,012E-05","1,32","0,96"
"-2,008E-05","1,24",1
"-2,004E-05","1,28",1
-2E-05,"1,28",1
"-1,996E-05","1,28",1
"-1,992E-05","1,28",1
"-1,988E-05","1,32",1
"-1,984E-05","1,28",1
"-1,98E-05","1,28",1
"-1,976E-05","1,24","1,04"
"-1,972E-05","1,24","0,96"
"-1,968E-05","1,28",1
"-1,964E-05","1,32",1
"-1,96E-05","1,32","1,04"
"-1,956E-05","1,28","1,04"
"-1,952E-05","1,32",1
"-1,948E-05","1,24",1
"-1,944E-05","1,32",1
"-1,94E-05","1,28","1,04"
"-1,936E-05","1,28","1,04"
"-1,932E-05","1,28","1,04"
"-1,928E-05","1,36",1
"-1,924E-05","1,32","1,04"
"-1,92E-05","1,2","1,04"
"-1,916E-05","1,28","0,96"
"-1,912E-05","1,32",1
"-1,908E-05","1,28","0,96"
"-1,904E-05","1,32",1
"-1,9E-05","1,24",1
"-1,896E-05","1,28",1
"-1,892E-05","1,32",1
"-1,888E-05","1,28","1,04"
"-1,884E-05","1,32",1
"-1,88E-05","1,32","1,04"
"-1,876E-05","1,32",1
"-1,872E-05","1,32","1,04"
"-1,868E-05","1,28","1,04"
"-1,864E-05","1,28","1,04"
"-1,86E-05","1,28","1,04"
"-1,856E-05","1,32",1
"-1,852E-05","1,32",1
"-1,848E-05","1,36","1,04"
"-1,844E-05","1,24",1
"-1,84E-05","1,32","1,04"
"-1,836E-05","1,32","1,04"
"-1,832E-05","1,36","1,04"
"-1,828E-05","1,36","1,04"
"-1,824E-05","1,32",1
"-1,82E-05","1,32",1
"-1,816E-05","1,32","1,04"
"-1,812E-05","1,28","1,04"
"-1,808E-05","1,28","1,08"
"-1,804E-05","1,32","1,04"
"-1,8E-05","1,32","1,04"
"-1,796E-05","1,32","1,04"
"-1,792E-05","1,28","1,04"
"-1,788E-05","1,32","1,04"
"-1,784E-05","1,36","1,04"
"-1,78E-05","1,32","1,04"
"-1,776E-05","1,32","1,08"
"-1,772E-05","1,36","1,04"
"-1,768E-05","1,32","1,08"
"-1,764E-05","1,28",1
"-1,76E-05","1,24",1
"-1,756E-05","1,32","1,08"
"-1,752E-05","1,36","1,04"
