"Tempo (s)","V1 (V)","V2 (V)"
"3,272E-05","0,84","0,96"
"3,276E-05","0,88",1
"3,28E-05","0,92",1
"3,284E-05","0,92","0,96"
"3,288E-05","0,88","0,96"
"3,29199999999999E-05","0,88","0,96"
"3,296E-05","0,88","1,04"
"3,29999999999999E-05","0,92","0,96"
"3,304E-05","0,96","0,96"
"3,30799999999999E-05","0,88","0,96"
"3,312E-05","0,92",1
"3,31599999999999E-05","0,88","0,96"
"3,32E-05","0,92","0,96"
"3,32399999999999E-05","0,92","0,96"
"3,328E-05","0,88",1
"3,33199999999999E-05","0,92",1
"3,336E-05","0,92","0,96"
"3,34E-05","0,92","0,96"
"3,344E-05","0,88",1
"3,348E-05","0,96","0,92"
"3,352E-05","0,92",1
"3,356E-05","0,96","0,96"
"3,36E-05","0,96","0,96"
"3,364E-05","0,92",1
"3,36799999999999E-05","0,92","0,96"
"3,372E-05","0,92","0,96"
"3,37599999999999E-05","0,96","0,96"
"3,38E-05","0,88",1
"3,38399999999999E-05","0,92",1
"3,388E-05","0,96",1
"3,39199999999999E-05","0,96",1
"3,396E-05","0,96","0,96"
"3,39999999999999E-05","0,96","0,96"
"3,404E-05","0,96","0,96"
"3,408E-05","0,92","0,96"
"3,412E-05","0,96","0,96"
"3,416E-05","0,96",1
"3,42E-05","0,92","0,92"
"3,424E-05","0,96","0,96"
"3,428E-05","0,92","0,96"
"3,432E-05","0,96",1
"3,43599999999999E-05",1,"0,96"
"3,44E-05",1,"0,96"
"3,44399999999999E-05",1,"0,96"
"3,448E-05",1,"0,92"
"3,45199999999999E-05","0,96","0,92"
"3,456E-05","0,96","0,96"
"3,45999999999999E-05","0,96","0,92"
"3,464E-05",1,"0,96"
"3,46799999999999E-05",1,"0,92"
"3,472E-05","0,96",1
"3,476E-05","0,92",1
"3,48E-05","0,96","0,96"
"3,484E-05","0,96","0,92"
"3,488E-05",1,1
"3,492E-05","0,96","0,92"
"3,496E-05","0,96","0,96"
"3,5E-05",1,"0,92"
"3,50399999999999E-05",1,"0,92"
"3,508E-05",1,"0,96"
"3,51199999999999E-05","1,04",1
"3,516E-05","1,04","0,96"
"3,51999999999999E-05","0,96",1
"3,524E-05",1,1
"3,52799999999999E-05","1,04","0,96"
"3,532E-05","0,96","0,96"
"3,53599999999999E-05",1,"0,96"
"3,54E-05",1,"0,96"
"3,54399999999999E-05",1,1
"3,548E-05","1,08","0,92"
"3,552E-05",1,"0,96"
"3,556E-05",1,"0,92"
"3,56E-05","1,04","0,96"
"3,564E-05","1,04","0,96"
"3,568E-05",1,"0,92"
"3,572E-05","1,04","0,96"
"3,576E-05",1,"0,96"
"3,57999999999999E-05",1,1
"3,584E-05","1,08","0,96"
"3,58799999999999E-05","0,96","0,96"
"3,592E-05","1,04","0,92"
"3,59599999999999E-05","1,08","0,96"
"3,6E-05","1,04",1
"3,60399999999999E-05","1,08","0,96"
"3,608E-05",1,"0,96"
"3,61199999999999E-05","1,08","0,96"
"3,616E-05","0,96","0,96"
"3,62E-05","1,08",1
"3,624E-05","1,12","0,96"
"3,628E-05","1,08",1
"3,632E-05","1,08","0,96"
"3,636E-05","1,04","0,92"
"3,64E-05","1,04","0,96"
"3,644E-05","1,04","0,96"
"3,64799999999999E-05","1,12","0,96"
"3,652E-05","1,12","0,96"
"3,65599999999999E-05","1,08","0,92"
"3,66E-05","1,12","0,92"
"3,66399999999999E-05","1,08","0,96"
"3,668E-05","1,08",1
"3,67199999999999E-05","1,08","0,96"
"3,676E-05","1,08",1
"3,67999999999999E-05","1,16",1
"3,684E-05","1,08",1
"3,688E-05","1,08","0,96"
"3,692E-05","1,08",1
"3,696E-05","1,08","0,96"
"3,7E-05","1,12","0,96"
"3,704E-05","1,12","0,96"
"3,708E-05","1,08","0,96"
"3,712E-05","1,08","0,96"
"3,71599999999999E-05","1,08","0,96"
"3,72E-05","1,08",1
"3,72399999999999E-05","1,08","0,96"
"3,728E-05","1,16","0,96"
"3,73199999999999E-05","1,12","0,92"
"3,736E-05","1,08","0,96"
"3,73999999999999E-05","1,08",1
"3,744E-05","1,12",1
"3,74799999999999E-05","1,12","0,96"
"3,752E-05","1,08","0,96"
"3,75599999999999E-05","1,16","0,96"
"3,76E-05","1,12",1
"3,764E-05","1,08",1
"3,768E-05","1,12","0,96"
"3,772E-05","1,12","0,96"
"3,776E-05","1,12",1
"3,78E-05","1,12","0,96"
"3,784E-05","1,12",1
"3,788E-05","1,16",1
"3,79199999999999E-05","1,16","0,96"
"3,796E-05","1,12",1
"3,79999999999999E-05","1,12",1
"3,804E-05","1,16","0,96"
"3,80799999999999E-05","1,16","0,96"
"3,812E-05","1,16",1
"3,81599999999999E-05","1,12","0,96"
"3,82E-05","1,16",1
"3,82399999999999E-05","1,08",1
"3,828E-05","1,16","0,96"
"3,832E-05","1,2","0,96"
"3,836E-05","1,16","0,96"
"3,84E-05","1,2","0,96"
"3,844E-05","1,12","0,96"
"3,848E-05","1,16","0,96"
"3,852E-05","1,2",1
"3,856E-05","1,16",1
"3,85999999999999E-05","1,2",1
"3,864E-05","1,16",1
"3,86799999999999E-05","1,16","0,96"
"3,872E-05","1,12",1
"3,87599999999999E-05","1,12",1
"3,88E-05","1,2",1
"3,88399999999999E-05","1,2",1
"3,888E-05","1,2","0,96"
"3,89199999999999E-05","1,16",1
"3,896E-05","1,24",1
"3,9E-05","1,16","1,04"
"3,904E-05","1,2",1
"3,908E-05","1,24",1
"3,912E-05","1,16",1
"3,916E-05","1,24",1
"3,92E-05","1,2",1
"3,924E-05","1,2","0,96"
"3,928E-05","1,2",1
"3,932E-05","1,2","1,04"
"3,93599999999999E-05","1,2","1,04"
"3,94E-05","1,24","0,96"
"3,94399999999999E-05","1,28",1
"3,948E-05","1,16","1,04"
"3,95199999999999E-05","1,24",1
"3,956E-05","1,2","1,04"
"3,95999999999999E-05","1,24","0,96"
"3,964E-05","1,2",1
"3,96799999999999E-05","1,24",1
"3,972E-05","1,24",1
"3,976E-05","1,24","1,04"
"3,98E-05","1,24","0,96"
"3,984E-05","1,2",1
"3,988E-05","1,24",1
"3,992E-05","1,28","1,04"
"3,996E-05","1,28",1
4E-05,"1,28",1
"4,00399999999999E-05","1,24","0,96"
"4,008E-05","1,28","1,04"
"4,01199999999999E-05","1,2",1
"4,016E-05","1,28",1
"4,01999999999999E-05","1,28",1
"4,024E-05","1,28",1
"4,02799999999999E-05","1,28",1
"4,032E-05","1,24",1
"4,03599999999999E-05","1,24","1,04"
"4,04E-05","1,28","1,04"
"4,044E-05","1,28","1,04"
"4,048E-05","1,32",1
"4,052E-05","1,28","1,04"
"4,056E-05","1,28","1,04"
"4,06E-05","1,28",1
"4,064E-05","1,28","1,04"
"4,068E-05","1,32",1
"4,07199999999999E-05","1,28","1,04"
"4,076E-05","1,32","1,04"
"4,07999999999999E-05","1,32","1,04"
"4,084E-05","1,28",1
"4,08799999999999E-05","1,32","1,04"
"4,092E-05","1,28",1
"4,09599999999999E-05","1,32",1
"4,1E-05","1,32",1
"4,10399999999999E-05","1,32","1,04"
"4,108E-05","1,28","1,08"
"4,112E-05","1,32",1
"4,116E-05","1,28","1,04"
"4,12E-05","1,24","1,04"
"4,124E-05","1,28","1,04"
"4,128E-05","1,36","1,04"
"4,132E-05","1,32",1
"4,136E-05","1,28","1,04"
"4,14E-05","1,32","1,04"
"4,144E-05","1,24","1,04"
"4,14799999999999E-05","1,32","1,04"
"4,152E-05","1,36","1,04"
"4,15599999999999E-05","1,28","1,08"
"4,16E-05","1,28","1,04"
"4,16399999999999E-05","1,28","1,08"
"4,168E-05","1,28","1,04"
"4,17199999999999E-05","1,28","1,04"
"4,176E-05","1,28","1,04"
"4,17999999999999E-05","1,28","1,08"
"4,184E-05","1,32","1,08"
"4,188E-05","1,32","1,04"
"4,192E-05","1,28","1,04"
"4,196E-05","1,32","1,08"
"4,2E-05","1,24","1,08"
"4,204E-05","1,28","1,04"
"4,208E-05","1,28","1,08"
"4,212E-05","1,24","1,08"
"4,21599999999999E-05","1,24","1,04"
"4,22E-05","1,2","1,04"
"4,22399999999999E-05","1,24","1,12"
"4,228E-05","1,28","1,04"
"4,23199999999999E-05","1,32","1,04"
"4,236E-05","1,36","1,04"
"4,23999999999999E-05","1,28","1,08"
"4,244E-05","1,24","1,08"
"4,24799999999999E-05","1,28","1,08"
"4,252E-05","1,28","1,04"
"4,256E-05","1,28","1,08"
"4,26E-05","1,24","1,08"
"4,264E-05","1,24","1,08"
"4,268E-05","1,2","1,08"
"4,272E-05","1,24","1,04"
"4,276E-05","1,2","1,08"
"4,28E-05","1,24","1,08"
"4,28399999999999E-05","1,28","1,08"
"4,288E-05","1,24","1,04"
"4,29199999999999E-05","1,24","1,08"
"4,296E-05","1,24","1,04"
"4,29999999999999E-05","1,24","1,04"
"4,304E-05","1,24","1,04"
"4,30799999999999E-05","1,24","1,08"
"4,312E-05","1,24","1,08"
"4,31599999999999E-05","1,28","1,08"
"4,32E-05","1,24","1,08"
"4,324E-05","1,2","1,08"
"4,328E-05","1,24","1,04"
"4,332E-05","1,2","1,08"
"4,336E-05","1,2","1,04"
"4,34E-05","1,24","1,12"
"4,344E-05","1,2","1,04"
"4,348E-05","1,2","1,04"
"4,352E-05","1,2","1,08"
"4,356E-05","1,16","1,12"
"4,35999999999999E-05","1,16","1,08"
"4,364E-05","1,24","1,12"
"4,36799999999999E-05","1,24","1,08"
"4,372E-05","1,16","1,12"
"4,37599999999999E-05","1,24","1,08"
"4,38E-05","1,12","1,08"
"4,38399999999999E-05","1,24","1,08"
"4,388E-05","1,24","1,08"
"4,39199999999999E-05","1,24","1,08"
"4,396E-05","1,2","1,08"
"4,4E-05","1,16","1,12"
"4,404E-05","1,16","1,08"
"4,408E-05","1,16","1,04"
"4,412E-05","1,24","1,08"
"4,416E-05","1,24","1,08"
"4,42E-05","1,16","1,12"
"4,424E-05","1,16","1,08"
"4,42799999999999E-05","1,16","1,08"
"4,432E-05","1,16","1,08"
"4,43599999999999E-05","1,16","1,08"
"4,44E-05","1,16","1,04"
"4,44399999999999E-05","1,16","1,08"
"4,448E-05","1,2","1,04"
"4,45199999999999E-05","1,16","1,04"
"4,456E-05","1,16","1,08"
"4,45999999999999E-05","1,16","1,08"
"4,464E-05","1,2","1,08"
"4,468E-05","1,2","1,12"
"4,472E-05","1,2","1,08"
"4,476E-05","1,2","1,08"
"4,48E-05","1,12","1,08"
"4,484E-05","1,12","1,08"
"4,488E-05","1,16","1,08"
"4,492E-05","1,16","1,08"
"4,49599999999999E-05","1,12","1,04"
"4,5E-05","1,16","1,08"
"4,50399999999999E-05","1,12","1,08"
"4,508E-05","1,16","1,08"
"4,51199999999999E-05","1,12","1,08"
"4,516E-05","1,12","1,08"
"4,51999999999999E-05","1,16","1,12"
"4,524E-05","1,12","1,08"
"4,52799999999999E-05","1,12","1,08"
"4,532E-05","1,12","1,12"
"4,536E-05","1,16","1,08"
"4,54E-05","1,08","1,08"
"4,544E-05","1,12","1,12"
"4,548E-05","1,16","1,08"
"4,552E-05","1,12","1,04"
"4,556E-05","1,16","1,08"
"4,56E-05","1,12","1,08"
"4,564E-05","1,08","1,08"
"4,568E-05","1,08","1,08"
"4,57199999999999E-05","1,12","1,08"
"4,576E-05","1,12","1,04"
"4,57999999999999E-05","1,12","1,08"
"4,584E-05","1,08","1,08"
"4,58799999999999E-05","1,12","1,08"
"4,592E-05","1,08","1,08"
"4,59599999999999E-05","1,08","1,08"
"4,6E-05","1,08","1,08"
"4,60399999999999E-05","1,12","1,12"
"4,608E-05","1,12","1,12"
"4,612E-05","1,08","1,08"
"4,616E-05","1,04","1,08"
"4,62E-05","1,08","1,04"
"4,624E-05","1,12","1,08"
"4,628E-05","1,12","1,08"
"4,632E-05","1,12","1,04"
"4,636E-05","1,04","1,08"
"4,63999999999999E-05","1,08","1,08"
"4,644E-05","1,04","1,12"
"4,64799999999999E-05","1,08","1,08"
"4,652E-05","1,12","1,08"
"4,65599999999999E-05","1,08","1,08"
"4,66E-05","1,08","1,04"
"4,66399999999999E-05","1,04","1,08"
"4,668E-05","1,08","1,04"
"4,67199999999999E-05","1,08","1,08"
"4,676E-05","1,08","1,08"
"4,68E-05","1,12","1,08"
"4,684E-05","1,04","1,04"
"4,688E-05","1,04","1,08"
"4,692E-05","1,04","1,08"
"4,696E-05",1,"1,08"
"4,7E-05","1,04","1,12"
"4,704E-05","1,04","1,08"
"4,70799999999999E-05","1,08","1,08"
"4,712E-05","1,08","1,04"
"4,71599999999999E-05","1,04","1,04"
"4,72E-05",1,"1,08"
"4,72399999999999E-05",1,"1,08"
"4,728E-05","1,04","1,12"
"4,73199999999999E-05","1,04","1,04"
"4,736E-05","1,04","1,08"
"4,73999999999999E-05","1,04","1,08"
"4,744E-05",1,"1,08"
"4,748E-05",1,"1,08"
"4,752E-05","1,04","1,08"
"4,756E-05","1,04","1,08"
"4,76E-05",1,"1,08"
"4,764E-05",1,"1,04"
"4,768E-05",1,"1,08"
"4,772E-05",1,"1,04"
"4,776E-05",1,"1,04"
"4,78E-05","0,96","1,04"
"4,78399999999999E-05","1,04","1,08"
"4,788E-05",1,"1,08"
"4,79199999999999E-05",1,"1,08"
"4,796E-05","0,96","1,08"
"4,79999999999999E-05",1,"1,04"
"4,804E-05","0,96","1,04"
"4,80799999999999E-05","0,96","1,04"
"4,812E-05","1,04","1,08"
"4,81599999999999E-05","0,96","1,04"
"4,82E-05","0,96","1,04"
"4,824E-05","0,92","1,04"
"4,828E-05","0,96","1,08"
"4,832E-05","0,96","1,04"
"4,836E-05","0,96","1,04"
"4,84E-05",1,"1,04"
"4,844E-05","0,96","1,08"
"4,848E-05","0,96","1,04"
"4,85199999999999E-05","0,96","1,08"
"4,856E-05","0,92","1,04"
"4,85999999999999E-05",1,"1,04"
"4,864E-05",1,"1,08"
"4,86799999999999E-05","0,96",1
"4,872E-05","0,92","1,04"
"4,87599999999999E-05","0,92","1,04"
"4,88E-05","0,92","1,04"
"4,88399999999999E-05","0,96","1,08"
"4,888E-05","0,96",1
"4,892E-05","0,92","1,04"
"4,896E-05","0,92","1,04"
"4,9E-05","0,92",1
"4,904E-05",1,"1,04"
"4,908E-05","0,88","1,08"
"4,912E-05","0,88","1,04"
"4,916E-05","0,96","1,04"
"4,91999999999999E-05","0,88",1
"4,924E-05","0,96",1
"4,92799999999999E-05","0,92","1,08"
"4,932E-05","0,88",1
"4,93599999999999E-05","0,88","1,04"
"4,94E-05","0,96","1,04"
"4,94399999999999E-05","0,92",1
"4,948E-05","0,92","1,04"
"4,95199999999999E-05","0,92","1,04"
"4,956E-05","0,88","1,04"
"4,96E-05","0,88","1,04"
"4,964E-05","0,88","1,04"
"4,968E-05","0,84","1,08"
"4,972E-05","0,88","1,08"
"4,976E-05","0,92","1,04"
"4,98E-05","0,92",1
"4,984E-05","0,88","1,04"
"4,988E-05","0,88","1,04"
"4,992E-05","0,88","1,04"
"4,99599999999999E-05","0,92","1,08"
